# Configuracion:
# Concentracion g/m^3_=_10000.0
# C_Vs_to_Am_M_A/Vsm_=_25649819763.59163
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_312861.7367219952
# 
Resultados:
# tau_s_=_(1.76+/-0.10)e+01
# dphi_rad_=_6.32+/-0.00
# SAR_W/g_=_78.11+/-4.32
# Hc_kA/m_=_1.99+/-0.11
# Mr_A/m_=_11.13+/-0.61
# Suceptibilidad_a_M=0_=_0.0056+/-0.0001
Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
300kHz_150dA_100Mss_bobN5PMag0008.txt		20.00	11.87	2.14	57041.50	318.19	3.128492e+05	5.467519e+01	6.320321e+00	83.40	18.899613	4475	5.549e-03
300kHz_150dA_100Mss_bobN5PMag0009.txt		20.00	11.27	2.01	57041.50	321.11	3.128492e+05	5.517836e+01	6.318069e+00	79.07	17.752669	4475	5.600e-03
300kHz_150dA_100Mss_bobN5PMag0010.txt		20.00	11.05	1.94	57041.50	326.10	3.128492e+05	5.603438e+01	6.316845e+00	77.48	17.129659	4475	5.686e-03
300kHz_150dA_100Mss_bobN5PMag0011.txt		20.00	10.93	2.00	57041.50	312.95	3.128492e+05	5.377432e+01	6.317878e+00	76.63	17.655573	4475	5.457e-03
300kHz_150dA_100Mss_bobN5PMag0012.txt		20.00	11.52	2.06	57041.50	320.47	3.128492e+05	5.506728e+01	6.318929e+00	80.85	18.190771	4475	5.587e-03
300kHz_150dA_100Mss_bobN5PMag0013.txt		20.00	10.47	1.84	57041.50	325.64	3.128492e+05	5.595602e+01	6.315149e+00	73.47	16.265585	4475	5.677e-03
300kHz_150dA_100Mss_bobN5PMag0014.txt		20.00	11.02	1.96	57041.50	322.07	3.128492e+05	5.534220e+01	6.317235e+00	77.41	17.327906	4475	5.618e-03
300kHz_150dA_100Mss_bobN5PMag0015.txt		20.00	10.98	1.92	57041.50	327.89	3.128492e+05	5.634199e+01	6.316498e+00	77.10	16.952634	4475	5.718e-03
300kHz_150dA_100Mss_bobN5PMag0016.txt		20.00	10.29	1.84	57041.50	321.04	3.128492e+05	5.516561e+01	6.315047e+00	72.20	16.213612	4475	5.601e-03
300kHz_150dA_100Mss_bobN5PMag0017.txt		20.00	11.57	2.06	57041.50	322.44	3.128492e+05	5.540633e+01	6.318842e+00	81.15	18.146588	4475	5.628e-03
300kHz_150dA_100Mss_bobN5PMag0018.txt		20.00	11.50	2.06	57041.50	319.44	3.128492e+05	5.488979e+01	6.318955e+00	80.65	18.204191	4475	5.574e-03
300kHz_150dA_100Mss_bobN5PMag0019.txt		20.00	10.32	1.87	57041.50	317.48	3.128492e+05	5.455390e+01	6.315466e+00	72.34	16.427191	4475	5.536e-03
300kHz_150dA_100Mss_bobN5PMag0020.txt		20.00	12.28	2.20	57041.50	320.26	3.128492e+05	5.503221e+01	6.321331e+00	86.23	19.414574	4475	5.589e-03
300kHz_150dA_100Mss_bobN5PMag0021.txt		20.00	9.82	1.76	57041.50	319.66	3.128492e+05	5.492617e+01	6.313723e+00	68.90	15.539558	4475	5.576e-03
300kHz_150dA_100Mss_bobN5PMag0022.txt		20.00	11.85	2.10	57041.50	324.07	3.128492e+05	5.568763e+01	6.319583e+00	83.26	18.524029	4475	5.651e-03
300kHz_150dA_100Mss_bobN5PMag0023.txt		20.00	10.93	1.97	57041.50	318.41	3.128492e+05	5.471313e+01	6.317342e+00	76.77	17.382658	4475	5.557e-03
300kHz_150dA_100Mss_bobN5PMag0024.txt		20.00	11.10	2.01	57041.50	316.90	3.128492e+05	5.445320e+01	6.318019e+00	77.92	17.727777	4475	5.528e-03
300kHz_150dA_100Mss_bobN5PMag0025.txt		20.00	11.36	2.04	57041.50	319.73	3.128492e+05	5.493992e+01	6.318506e+00	79.71	17.975348	4475	5.579e-03
300kHz_150dA_100Mss_bobN5PMag0026.txt		20.00	12.36	2.20	57041.50	322.22	3.128492e+05	5.536852e+01	6.321321e+00	86.73	19.409273	4475	5.624e-03
300kHz_150dA_100Mss_bobN5PMag0027.txt		20.00	11.07	2.00	57041.50	317.24	3.128492e+05	5.451083e+01	6.317884e+00	77.70	17.658240	4475	5.536e-03
300kHz_150dA_100Mss_bobN5PMag0028.txt		20.00	10.64	1.90	57041.50	321.82	3.128492e+05	5.529852e+01	6.316063e+00	74.68	16.731523	4475	5.613e-03
300kHz_150dA_100Mss_bobN5PMag0029.txt		20.00	10.58	1.91	57041.50	318.08	3.128492e+05	5.465576e+01	6.316223e+00	74.18	16.812949	4475	5.548e-03
300kHz_150dA_100Mss_bobN5PMag0030.txt		20.00	11.20	2.00	57041.50	321.18	3.128492e+05	5.518871e+01	6.317889e+00	78.67	17.661353	4475	5.600e-03
