# Temperatura_=_20.0
# Concentracion g/m^3_=_10000.0
# C_Vs_to_Am_M_A/Vsm_=_25649819763.59163
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_Hz_=_108508.95518458642
# Promedio de 29 ciclos

Tiempo_(s)	Campo_(V.s)	Magnetizacion_(V.s)	Campo_(kA/m)	Magnetizacion_(A/m)
0.000000e+00	-6.849119e-09	-1.102013e-08	-5.698344e+01	-3.455360e+02
1.000000e-08	-6.849229e-09	-1.101654e-08	-5.698438e+01	-3.455393e+02
2.000000e-08	-6.849170e-09	-1.101507e-08	-5.698396e+01	-3.455266e+02
3.000000e-08	-6.848930e-09	-1.101953e-08	-5.698203e+01	-3.454978e+02
4.000000e-08	-6.848454e-09	-1.101809e-08	-5.697811e+01	-3.454529e+02
5.000000e-08	-6.847663e-09	-1.100743e-08	-5.697153e+01	-3.453920e+02
6.000000e-08	-6.846476e-09	-1.099963e-08	-5.696167e+01	-3.453150e+02
7.000000e-08	-6.844860e-09	-1.097645e-08	-5.694816e+01	-3.452219e+02
8.000000e-08	-6.842759e-09	-1.092362e-08	-5.693060e+01	-3.451128e+02
9.000000e-08	-6.840094e-09	-1.091631e-08	-5.690848e+01	-3.449876e+02
1.000000e-07	-6.836908e-09	-1.103827e-08	-5.688197e+01	-3.448464e+02
1.100000e-07	-6.833312e-09	-1.113784e-08	-5.685198e+01	-3.446892e+02
1.200000e-07	-6.829417e-09	-1.104133e-08	-5.681957e+01	-3.445159e+02
1.300000e-07	-6.825334e-09	-1.085575e-08	-5.678562e+01	-3.443266e+02
1.400000e-07	-6.821083e-09	-1.083811e-08	-5.675028e+01	-3.441213e+02
1.500000e-07	-6.816576e-09	-1.099290e-08	-5.671275e+01	-3.438999e+02
1.600000e-07	-6.811730e-09	-1.094858e-08	-5.667235e+01	-3.436626e+02
1.700000e-07	-6.806576e-09	-1.075791e-08	-5.662949e+01	-3.434093e+02
1.800000e-07	-6.801123e-09	-1.085134e-08	-5.658414e+01	-3.431400e+02
1.900000e-07	-6.795312e-09	-1.103874e-08	-5.653572e+01	-3.428548e+02
2.000000e-07	-6.789200e-09	-1.095199e-08	-5.648475e+01	-3.425536e+02
2.100000e-07	-6.782841e-09	-1.086608e-08	-5.643178e+01	-3.422365e+02
2.200000e-07	-6.776168e-09	-1.095667e-08	-5.637632e+01	-3.419035e+02
2.300000e-07	-6.769134e-09	-1.087943e-08	-5.631786e+01	-3.415545e+02
